name,date,time,value
V10M,1/11/2009,18:00:00,-5.85532
T2M,1/11/2009,18:00:00,286.355
D2M,1/11/2009,18:00:00,274.656
pm1,1/11/2009,21:00:00,5.24E-09
pm2p5,1/11/2009,21:00:00,6.96E-09
pm10,1/11/2009,21:00:00,1.03E-08
U10M,1/11/2009,21:00:00,-8.37223
V10M,1/11/2009,21:00:00,-5.6383
T2M,1/11/2009,21:00:00,285.98
D2M,1/11/2009,21:00:00,273.017
pm1,1/12/2009,0:00:00,6.24E-09
pm2p5,1/12/2009,0:00:00,8.03E-09
pm10,1/12/2009,0:00:00,1.17E-08
U10M,1/12/2009,0:00:00,-6.22959
V10M,1/12/2009,0:00:00,-5.22924
T2M,1/12/2009,0:00:00,284.859
D2M,1/12/2009,0:00:00,272.564
pm1,1/12/2009,3:00:00,5.75E-09
pm2p5,1/12/2009,3:00:00,7.35E-09
pm10,1/12/2009,3:00:00,1.07E-08
U10M,1/12/2009,3:00:00,-6.06942
V10M,1/12/2009,3:00:00,-4.89767
T2M,1/12/2009,3:00:00,284.847
D2M,1/12/2009,3:00:00,272.47
pm1,1/12/2009,6:00:00,4.94E-09
pm2p5,1/12/2009,6:00:00,6.27E-09
pm10,1/12/2009,6:00:00,9.15E-09
U10M,1/12/2009,6:00:00,-5.49836
V10M,1/12/2009,6:00:00,-4.8549
T2M,1/12/2009,6:00:00,284.543
D2M,1/12/2009,6:00:00,272.427
pm1,1/12/2009,9:00:00,4.52E-09
pm2p5,1/12/2009,9:00:00,5.71E-09
pm10,1/12/2009,9:00:00,8.31E-09
U10M,1/12/2009,9:00:00,-5.50543
V10M,1/12/2009,9:00:00,-4.59831
T2M,1/12/2009,9:00:00,284.879
D2M,1/12/2009,9:00:00,274.912
pm1,1/12/2009,12:00:00,2.08E-09
pm2p5,1/12/2009,12:00:00,2.62E-09
pm10,1/12/2009,12:00:00,3.81E-09
U10M,1/12/2009,12:00:00,-4.90293
V10M,1/12/2009,12:00:00,-3.99312
T2M,1/12/2009,12:00:00,285.05
D2M,1/12/2009,12:00:00,274.447
pm1,1/12/2009,15:00:00,3.17E-09
pm2p5,1/12/2009,15:00:00,3.96E-09
pm10,1/12/2009,15:00:00,5.73E-09
U10M,1/12/2009,15:00:00,-4.45258
V10M,1/12/2009,15:00:00,-3.86644
T2M,1/12/2009,15:00:00,285.512
D2M,1/12/2009,15:00:00,274.557
pm1,1/12/2009,18:00:00,5.76E-09
pm2p5,1/12/2009,18:00:00,7.07E-09
pm10,1/12/2009,18:00:00,1.02E-08
U10M,1/12/2009,18:00:00,-4.6337
V10M,1/12/2009,18:00:00,-4.39497
T2M,1/12/2009,18:00:00,285.377
D2M,1/12/2009,18:00:00,273.925
pm1,1/12/2009,21:00:00,8.09E-09
pm2p5,1/12/2009,21:00:00,9.87E-09
pm10,1/12/2009,21:00:00,1.42E-08
U10M,1/12/2009,21:00:00,-4.00296
V10M,1/12/2009,21:00:00,-4.55348
T2M,1/12/2009,21:00:00,283.867
D2M,1/12/2009,21:00:00,273.531
pm1,1/13/2009,0:00:00,1.22E-08
pm2p5,1/13/2009,0:00:00,1.50E-08
pm10,1/13/2009,0:00:00,2.15E-08
U10M,1/13/2009,0:00:00,-4.2177
V10M,1/13/2009,0:00:00,-4.45633
T2M,1/13/2009,0:00:00,284.034
D2M,1/13/2009,0:00:00,273.422
pm1,1/13/2009,3:00:00,1.05E-08
pm2p5,1/13/2009,3:00:00,1.29E-08
pm10,1/13/2009,3:00:00,1.85E-08
U10M,1/13/2009,3:00:00,-3.21139
V10M,1/13/2009,3:00:00,-4.58416
T2M,1/13/2009,3:00:00,283.749
D2M,1/13/2009,3:00:00,272.65
pm1,1/13/2009,6:00:00,9.34E-09
pm2p5,1/13/2009,6:00:00,1.14E-08
pm10,1/13/2009,6:00:00,1.64E-08
U10M,1/13/2009,6:00:00,-3.13957
V10M,1/13/2009,6:00:00,-3.93739
T2M,1/13/2009,6:00:00,284.323
D2M,1/13/2009,6:00:00,272.62
pm1,1/13/2009,9:00:00,8.29E-09
pm2p5,1/13/2009,9:00:00,1.01E-08
pm10,1/13/2009,9:00:00,1.46E-08
U10M,1/13/2009,9:00:00,-3.94268
V10M,1/13/2009,9:00:00,-2.8493
T2M,1/13/2009,9:00:00,286.414
D2M,1/13/2009,9:00:00,277.256
pm1,1/13/2009,12:00:00,5.40E-09
pm2p5,1/13/2009,12:00:00,6.48E-09
pm10,1/13/2009,12:00:00,9.26E-09
U10M,1/13/2009,12:00:00,-4.20904
V10M,1/13/2009,12:00:00,-1.83793
T2M,1/13/2009,12:00:00,286.308
D2M,1/13/2009,12:00:00,278.642
pm1,1/13/2009,15:00:00,4.82E-09
pm2p5,1/13/2009,15:00:00,5.78E-09
pm10,1/13/2009,15:00:00,8.25E-09
U10M,1/13/2009,15:00:00,-2.72975
V10M,1/13/2009,15:00:00,-1.28046
T2M,1/13/2009,15:00:00,286.743
D2M,1/13/2009,15:00:00,279.212
pm1,1/13/2009,18:00:00,4.60E-09
pm2p5,1/13/2009,18:00:00,5.44E-09
pm10,1/13/2009,18:00:00,7.73E-09
U10M,1/13/2009,18:00:00,-2.24973
V10M,1/13/2009,18:00:00,-2.4049
T2M,1/13/2009,18:00:00,285.654
D2M,1/13/2009,18:00:00,278.453
pm1,1/13/2009,21:00:00,4.43E-09
pm2p5,1/13/2009,21:00:00,5.23E-09
pm10,1/13/2009,21:00:00,7.43E-09
U10M,1/13/2009,21:00:00,-4.18288
V10M,1/13/2009,21:00:00,-3.19273
T2M,1/13/2009,21:00:00,285.671
D2M,1/13/2009,21:00:00,277.896
pm1,1/14/2009,0:00:00,5.13E-09
pm2p5,1/14/2009,0:00:00,6.14E-09
pm10,1/14/2009,0:00:00,8.78E-09
U10M,1/14/2009,0:00:00,-4.44247
V10M,1/14/2009,0:00:00,-4.20508
T2M,1/14/2009,0:00:00,286.144
D2M,1/14/2009,0:00:00,274.551
pm1,1/14/2009,3:00:00,6.11E-09
pm2p5,1/14/2009,3:00:00,7.47E-09
pm10,1/14/2009,3:00:00,1.08E-08
U10M,1/14/2009,3:00:00,-6.04762
V10M,1/14/2009,3:00:00,-3.97842
T2M,1/14/2009,3:00:00,285.776
D2M,1/14/2009,3:00:00,275
pm1,1/14/2009,6:00:00,7.33E-09
pm2p5,1/14/2009,6:00:00,9.04E-09
pm10,1/14/2009,6:00:00,1.31E-08
U10M,1/14/2009,6:00:00,-6.71246
V10M,1/14/2009,6:00:00,-3.47825
T2M,1/14/2009,6:00:00,286.502
D2M,1/14/2009,6:00:00,276.296
pm1,1/14/2009,9:00:00,9.30E-09
pm2p5,1/14/2009,9:00:00,1.13E-08
pm10,1/14/2009,9:00:00,1.64E-08
U10M,1/14/2009,9:00:00,-7.5463
V10M,1/14/2009,9:00:00,-3.80531
T2M,1/14/2009,9:00:00,288.573
D2M,1/14/2009,9:00:00,280.929
pm1,1/14/2009,12:00:00,1.78E-08
pm2p5,1/14/2009,12:00:00,2.18E-08
pm10,1/14/2009,12:00:00,3.16E-08
U10M,1/14/2009,12:00:00,-7.58297
V10M,1/14/2009,12:00:00,-3.43594
T2M,1/14/2009,12:00:00,287.784
D2M,1/14/2009,12:00:00,282.019
pm1,1/14/2009,15:00:00,2.12E-08
pm2p5,1/14/2009,15:00:00,2.59E-08
pm10,1/14/2009,15:00:00,3.71E-08
U10M,1/14/2009,15:00:00,-7.47156
V10M,1/14/2009,15:00:00,-3.64939
T2M,1/14/2009,15:00:00,287.795
D2M,1/14/2009,15:00:00,280.682
pm1,1/14/2009,18:00:00,2.18E-08
pm2p5,1/14/2009,18:00:00,2.65E-08
pm10,1/14/2009,18:00:00,3.77E-08
U10M,1/14/2009,18:00:00,-7.24489
V10M,1/14/2009,18:00:00,-4.18708
T2M,1/14/2009,18:00:00,288.958
D2M,1/14/2009,18:00:00,279.298
pm1,1/14/2009,21:00:00,2.10E-08
pm2p5,1/14/2009,21:00:00,2.62E-08
pm10,1/14/2009,21:00:00,3.79E-08
U10M,1/14/2009,21:00:00,-7.79378
V10M,1/14/2009,21:00:00,-3.64711
T2M,1/14/2009,21:00:00,288.628
D2M,1/14/2009,21:00:00,278.676
pm1,1/15/2009,0:00:00,9.74E-09
pm2p5,1/15/2009,0:00:00,1.27E-08
pm10,1/15/2009,0:00:00,1.83E-08
U10M,1/15/2009,0:00:00,-6.89613
V10M,1/15/2009,0:00:00,-3.73938
T2M,1/15/2009,0:00:00,288.241
D2M,1/15/2009,0:00:00,278.781
pm1,1/15/2009,3:00:00,1.27E-08
pm2p5,1/15/2009,3:00:00,1.69E-08
pm10,1/15/2009,3:00:00,2.44E-08
U10M,1/15/2009,3:00:00,-7.29195
V10M,1/15/2009,3:00:00,-3.15413
T2M,1/15/2009,3:00:00,288.159
D2M,1/15/2009,3:00:00,280.186
pm1,1/15/2009,6:00:00,1.75E-08
pm2p5,1/15/2009,6:00:00,2.34E-08
pm10,1/15/2009,6:00:00,3.31E-08
U10M,1/15/2009,6:00:00,-6.59939
V10M,1/15/2009,6:00:00,-3.0216
T2M,1/15/2009,6:00:00,288.725
D2M,1/15/2009,6:00:00,280.196
pm1,1/15/2009,9:00:00,2.07E-08
pm2p5,1/15/2009,9:00:00,2.72E-08
pm10,1/15/2009,9:00:00,3.79E-08
U10M,1/15/2009,9:00:00,-6.28418
V10M,1/15/2009,9:00:00,-3.55991
T2M,1/15/2009,9:00:00,288.204
D2M,1/15/2009,9:00:00,282.138
pm1,1/15/2009,12:00:00,1.86E-08
pm2p5,1/15/2009,12:00:00,2.41E-08
pm10,1/15/2009,12:00:00,3.30E-08
U10M,1/15/2009,12:00:00,-5.31899
V10M,1/15/2009,12:00:00,-2.50142
T2M,1/15/2009,12:00:00,287.644
D2M,1/15/2009,12:00:00,283.627
pm1,1/15/2009,15:00:00,2.05E-08
pm2p5,1/15/2009,15:00:00,2.66E-08
pm10,1/15/2009,15:00:00,3.61E-08
U10M,1/15/2009,15:00:00,-4.93209
V10M,1/15/2009,15:00:00,-2.09896
T2M,1/15/2009,15:00:00,287.43
D2M,1/15/2009,15:00:00,283.576
pm1,1/15/2009,18:00:00,2.09E-08
pm2p5,1/15/2009,18:00:00,2.67E-08
pm10,1/15/2009,18:00:00,3.63E-08
U10M,1/15/2009,18:00:00,-4.07749
V10M,1/15/2009,18:00:00,-2.70569
T2M,1/15/2009,18:00:00,287.451
D2M,1/15/2009,18:00:00,282.177
pm1,1/15/2009,21:00:00,2.16E-08
pm2p5,1/15/2009,21:00:00,2.72E-08
pm10,1/15/2009,21:00:00,3.73E-08
U10M,1/15/2009,21:00:00,-4.70437
V10M,1/15/2009,21:00:00,-2.92949
T2M,1/15/2009,21:00:00,287.845
D2M,1/15/2009,21:00:00,280.803
pm1,1/16/2009,0:00:00,1.63E-08
pm2p5,1/16/2009,0:00:00,2.04E-08
pm10,1/16/2009,0:00:00,2.82E-08
U10M,1/16/2009,0:00:00,-3.64001
V10M,1/16/2009,0:00:00,-3.40212
T2M,1/16/2009,0:00:00,288.422
D2M,1/16/2009,0:00:00,280.856
pm1,1/16/2009,3:00:00,1.55E-08
pm2p5,1/16/2009,3:00:00,1.94E-08
pm10,1/16/2009,3:00:00,2.70E-08
U10M,1/16/2009,3:00:00,-4.44516
V10M,1/16/2009,3:00:00,-3.20865
T2M,1/16/2009,3:00:00,289.476
D2M,1/16/2009,3:00:00,283.041
pm1,1/16/2009,6:00:00,1.78E-08
pm2p5,1/16/2009,6:00:00,2.26E-08
pm10,1/16/2009,6:00:00,3.18E-08
U10M,1/16/2009,6:00:00,-5.47802
V10M,1/16/2009,6:00:00,-1.86754
T2M,1/16/2009,6:00:00,289.457
D2M,1/16/2009,6:00:00,283.034
pm1,1/16/2009,9:00:00,1.97E-08
pm2p5,1/16/2009,9:00:00,2.53E-08
pm10,1/16/2009,9:00:00,3.51E-08
U10M,1/16/2009,9:00:00,-4.43469
V10M,1/16/2009,9:00:00,-2.38064
T2M,1/16/2009,9:00:00,288.586
D2M,1/16/2009,9:00:00,282.872
pm1,1/16/2009,12:00:00,2.01E-08
pm2p5,1/16/2009,12:00:00,2.62E-08
pm10,1/16/2009,12:00:00,3.60E-08
U10M,1/16/2009,12:00:00,-6.04082
V10M,1/16/2009,12:00:00,-3.2673
T2M,1/16/2009,12:00:00,288.013
D2M,1/16/2009,12:00:00,285.333
pm1,1/16/2009,15:00:00,2.32E-08
pm2p5,1/16/2009,15:00:00,3.07E-08
pm10,1/16/2009,15:00:00,4.14E-08
U10M,1/16/2009,15:00:00,-5.11172
V10M,1/16/2009,15:00:00,-2.678
T2M,1/16/2009,15:00:00,288.221
D2M,1/16/2009,15:00:00,284.574
pm1,1/16/2009,18:00:00,2.35E-08
pm2p5,1/16/2009,18:00:00,3.11E-08
pm10,1/16/2009,18:00:00,4.25E-08
U10M,1/16/2009,18:00:00,-1.00455
V10M,1/16/2009,18:00:00,-6.01117
T2M,1/16/2009,18:00:00,289.7
D2M,1/16/2009,18:00:00,284.615
pm1,1/16/2009,21:00:00,2.23E-08
pm2p5,1/16/2009,21:00:00,3.07E-08
pm10,1/16/2009,21:00:00,4.24E-08
U10M,1/16/2009,21:00:00,-4.1043
V10M,1/16/2009,21:00:00,-6.18268
T2M,1/16/2009,21:00:00,290.368
D2M,1/16/2009,21:00:00,282.273
pm1,1/17/2009,0:00:00,1.79E-08
pm2p5,1/17/2009,0:00:00,2.43E-08
pm10,1/17/2009,0:00:00,3.32E-08
U10M,1/17/2009,0:00:00,-4.54991
V10M,1/17/2009,0:00:00,-3.66311
T2M,1/17/2009,0:00:00,289.906
D2M,1/17/2009,0:00:00,281.377
pm1,1/17/2009,3:00:00,1.63E-08
pm2p5,1/17/2009,3:00:00,2.15E-08
pm10,1/17/2009,3:00:00,2.92E-08
U10M,1/17/2009,3:00:00,-2.11831
V10M,1/17/2009,3:00:00,-2.20533
T2M,1/17/2009,3:00:00,289.622
D2M,1/17/2009,3:00:00,281.721
pm1,1/17/2009,6:00:00,1.53E-08
pm2p5,1/17/2009,6:00:00,2.00E-08
pm10,1/17/2009,6:00:00,2.70E-08
U10M,1/17/2009,6:00:00,0.220052
V10M,1/17/2009,6:00:00,-2.02756
T2M,1/17/2009,6:00:00,288.18
D2M,1/17/2009,6:00:00,280.799
pm1,1/17/2009,9:00:00,1.50E-08
pm2p5,1/17/2009,9:00:00,1.95E-08
pm10,1/17/2009,9:00:00,2.62E-08
U10M,1/17/2009,9:00:00,1.16284
V10M,1/17/2009,9:00:00,-1.90088
T2M,1/17/2009,9:00:00,288.088
D2M,1/17/2009,9:00:00,283.729
pm1,1/17/2009,12:00:00,1.16E-08
pm2p5,1/17/2009,12:00:00,1.48E-08
pm10,1/17/2009,12:00:00,1.99E-08
U10M,1/17/2009,12:00:00,1.1687
V10M,1/17/2009,12:00:00,-1.04996
T2M,1/17/2009,12:00:00,288.186
D2M,1/17/2009,12:00:00,285.129
pm1,1/17/2009,15:00:00,1.05E-08
pm2p5,1/17/2009,15:00:00,1.33E-08
pm10,1/17/2009,15:00:00,1.78E-08
U10M,1/17/2009,15:00:00,1.5748
V10M,1/17/2009,15:00:00,-0.14169
T2M,1/17/2009,15:00:00,288.174
D2M,1/17/2009,15:00:00,284.339
pm1,1/17/2009,18:00:00,9.47E-09
pm2p5,1/17/2009,18:00:00,1.21E-08
pm10,1/17/2009,18:00:00,1.63E-08
U10M,1/17/2009,18:00:00,1.68091
V10M,1/17/2009,18:00:00,0.324321
T2M,1/17/2009,18:00:00,288.13
D2M,1/17/2009,18:00:00,282.968
pm1,1/17/2009,21:00:00,7.79E-09
pm2p5,1/17/2009,21:00:00,1.02E-08
pm10,1/17/2009,21:00:00,1.37E-08
U10M,1/17/2009,21:00:00,2.04562
V10M,1/17/2009,21:00:00,-0.543007
T2M,1/17/2009,21:00:00,288.741
D2M,1/17/2009,21:00:00,283.034
pm1,1/18/2009,0:00:00,9.94E-10
pm2p5,1/18/2009,0:00:00,1.24E-09
pm10,1/18/2009,0:00:00,1.69E-09
U10M,1/18/2009,0:00:00,1.71457
V10M,1/18/2009,0:00:00,-2.48419
T2M,1/18/2009,0:00:00,288.09
D2M,1/18/2009,0:00:00,283.965
pm1,1/18/2009,3:00:00,2.37E-09
pm2p5,1/18/2009,3:00:00,3.06E-09
pm10,1/18/2009,3:00:00,4.18E-09
U10M,1/18/2009,3:00:00,0.365716
V10M,1/18/2009,3:00:00,-2.47843
T2M,1/18/2009,3:00:00,288.448
D2M,1/18/2009,3:00:00,284.7
pm1,1/18/2009,6:00:00,5.62E-09
pm2p5,1/18/2009,6:00:00,7.33E-09
pm10,1/18/2009,6:00:00,1.00E-08
U10M,1/18/2009,6:00:00,-0.494965
V10M,1/18/2009,6:00:00,-2.38242
T2M,1/18/2009,6:00:00,288.08
D2M,1/18/2009,6:00:00,283.54
pm1,1/18/2009,9:00:00,9.26E-09
pm2p5,1/18/2009,9:00:00,1.18E-08
pm10,1/18/2009,9:00:00,1.60E-08
U10M,1/18/2009,9:00:00,-1.4976
V10M,1/18/2009,9:00:00,-2.06535
T2M,1/18/2009,9:00:00,288.072
D2M,1/18/2009,9:00:00,285.365
pm1,1/18/2009,12:00:00,1.04E-08
pm2p5,1/18/2009,12:00:00,1.32E-08
pm10,1/18/2009,12:00:00,1.78E-08
U10M,1/18/2009,12:00:00,-2.45634
V10M,1/18/2009,12:00:00,-1.23431
T2M,1/18/2009,12:00:00,287.842
D2M,1/18/2009,12:00:00,284.598
pm1,1/18/2009,15:00:00,1.45E-08
pm2p5,1/18/2009,15:00:00,1.84E-08
pm10,1/18/2009,15:00:00,2.48E-08
U10M,1/18/2009,15:00:00,-2.26646
V10M,1/18/2009,15:00:00,0.439956
T2M,1/18/2009,15:00:00,286.862
D2M,1/18/2009,15:00:00,285.628
pm1,1/18/2009,18:00:00,1.44E-08
pm2p5,1/18/2009,18:00:00,1.84E-08
pm10,1/18/2009,18:00:00,2.48E-08
U10M,1/18/2009,18:00:00,-0.831084
V10M,1/18/2009,18:00:00,1.38671
T2M,1/18/2009,18:00:00,286.279
D2M,1/18/2009,18:00:00,284.409
pm1,1/18/2009,21:00:00,1.22E-08
pm2p5,1/18/2009,21:00:00,1.56E-08
pm10,1/18/2009,21:00:00,2.11E-08
U10M,1/18/2009,21:00:00,0.971896
V10M,1/18/2009,21:00:00,1.68679
T2M,1/18/2009,21:00:00,287.017
D2M,1/18/2009,21:00:00,284.804
pm1,1/19/2009,0:00:00,2.13E-08
pm2p5,1/19/2009,0:00:00,2.71E-08
pm10,1/19/2009,0:00:00,3.70E-08
U10M,1/19/2009,0:00:00,0.0393016
V10M,1/19/2009,0:00:00,-0.222781
T2M,1/19/2009,0:00:00,287.044
D2M,1/19/2009,0:00:00,283.143
pm1,1/19/2009,3:00:00,2.18E-08
pm2p5,1/19/2009,3:00:00,2.80E-08
pm10,1/19/2009,3:00:00,3.82E-08
U10M,1/19/2009,3:00:00,0.168805
V10M,1/19/2009,3:00:00,0.786394
T2M,1/19/2009,3:00:00,286.731
D2M,1/19/2009,3:00:00,282.364
pm1,1/19/2009,6:00:00,1.96E-08
pm2p5,1/19/2009,6:00:00,2.52E-08
pm10,1/19/2009,6:00:00,3.40E-08
U10M,1/19/2009,6:00:00,1.10323
V10M,1/19/2009,6:00:00,1.00174
T2M,1/19/2009,6:00:00,286.763
D2M,1/19/2009,6:00:00,281.963
pm1,1/19/2009,9:00:00,1.70E-08
pm2p5,1/19/2009,9:00:00,2.16E-08
pm10,1/19/2009,9:00:00,2.93E-08
U10M,1/19/2009,9:00:00,0.924633
V10M,1/19/2009,9:00:00,1.02063
T2M,1/19/2009,9:00:00,287.76
D2M,1/19/2009,9:00:00,283.758
pm1,1/19/2009,12:00:00,1.18E-08
pm2p5,1/19/2009,12:00:00,1.52E-08
pm10,1/19/2009,12:00:00,2.02E-08
U10M,1/19/2009,12:00:00,0.146252
V10M,1/19/2009,12:00:00,0.0132372
T2M,1/19/2009,12:00:00,287.766
D2M,1/19/2009,12:00:00,284.518
pm1,1/19/2009,15:00:00,1.29E-08
pm2p5,1/19/2009,15:00:00,1.65E-08
pm10,1/19/2009,15:00:00,2.20E-08
U10M,1/19/2009,15:00:00,-0.284313
V10M,1/19/2009,15:00:00,1.31619
T2M,1/19/2009,15:00:00,287.999
D2M,1/19/2009,15:00:00,284.99
pm1,1/19/2009,18:00:00,1.55E-08
pm2p5,1/19/2009,18:00:00,1.93E-08
pm10,1/19/2009,18:00:00,2.65E-08
U10M,1/19/2009,18:00:00,1.97544
V10M,1/19/2009,18:00:00,1.47909
T2M,1/19/2009,18:00:00,287.67
D2M,1/19/2009,18:00:00,284.36
pm1,1/19/2009,21:00:00,1.06E-08
pm2p5,1/19/2009,21:00:00,1.30E-08
pm10,1/19/2009,21:00:00,1.79E-08
U10M,1/19/2009,21:00:00,3.32902
V10M,1/19/2009,21:00:00,0.540075
T2M,1/19/2009,21:00:00,288.002
D2M,1/19/2009,21:00:00,283.578
pm1,1/20/2009,0:00:00,1.53E-08
pm2p5,1/20/2009,0:00:00,1.94E-08
pm10,1/20/2009,0:00:00,2.65E-08
U10M,1/20/2009,0:00:00,2.92782
V10M,1/20/2009,0:00:00,0.319896
T2M,1/20/2009,0:00:00,287.805
D2M,1/20/2009,0:00:00,282.7
pm1,1/20/2009,3:00:00,1.20E-08
pm2p5,1/20/2009,3:00:00,1.55E-08
pm10,1/20/2009,3:00:00,2.09E-08
U10M,1/20/2009,3:00:00,1.52372
V10M,1/20/2009,3:00:00,-0.491615
T2M,1/20/2009,3:00:00,286.071
D2M,1/20/2009,3:00:00,282.103
pm1,1/20/2009,6:00:00,1.53E-08
pm2p5,1/20/2009,6:00:00,2.03E-08
pm10,1/20/2009,6:00:00,2.71E-08
U10M,1/20/2009,6:00:00,-1.52089
V10M,1/20/2009,6:00:00,-1.38525
T2M,1/20/2009,6:00:00,287.068
D2M,1/20/2009,6:00:00,282.006
pm1,1/20/2009,9:00:00,2.14E-08
pm2p5,1/20/2009,9:00:00,2.87E-08
pm10,1/20/2009,9:00:00,3.80E-08
U10M,1/20/2009,9:00:00,-2.60389
V10M,1/20/2009,9:00:00,-0.878822
T2M,1/20/2009,9:00:00,287.606
D2M,1/20/2009,9:00:00,284.583
pm1,1/20/2009,12:00:00,2.02E-08
pm2p5,1/20/2009,12:00:00,2.70E-08
pm10,1/20/2009,12:00:00,3.57E-08
U10M,1/20/2009,12:00:00,-3.97113
V10M,1/20/2009,12:00:00,-1.13513
T2M,1/20/2009,12:00:00,287.628
D2M,1/20/2009,12:00:00,284.526
pm1,1/20/2009,15:00:00,2.03E-08
pm2p5,1/20/2009,15:00:00,2.68E-08
pm10,1/20/2009,15:00:00,3.57E-08
U10M,1/20/2009,15:00:00,-4.09948
V10M,1/20/2009,15:00:00,0.452087
T2M,1/20/2009,15:00:00,286.755
D2M,1/20/2009,15:00:00,285.047
pm1,1/20/2009,18:00:00,1.88E-08
pm2p5,1/20/2009,18:00:00,2.50E-08
pm10,1/20/2009,18:00:00,3.33E-08
U10M,1/20/2009,18:00:00,-3.17245
V10M,1/20/2009,18:00:00,0.361545
T2M,1/20/2009,18:00:00,286.136
D2M,1/20/2009,18:00:00,284.096
pm1,1/20/2009,21:00:00,1.87E-08
pm2p5,1/20/2009,21:00:00,2.55E-08
pm10,1/20/2009,21:00:00,3.37E-08
U10M,1/20/2009,21:00:00,-1.71219
V10M,1/20/2009,21:00:00,-1.33173
T2M,1/20/2009,21:00:00,286.799
D2M,1/20/2009,21:00:00,283.845
pm1,1/21/2009,0:00:00,1.69E-08
pm2p5,1/21/2009,0:00:00,2.33E-08
pm10,1/21/2009,0:00:00,3.05E-08
U10M,1/21/2009,0:00:00,-2.58548
V10M,1/21/2009,0:00:00,-2.59855
T2M,1/21/2009,0:00:00,286.23
D2M,1/21/2009,0:00:00,282.259
pm1,1/21/2009,3:00:00,1.77E-08
pm2p5,1/21/2009,3:00:00,2.49E-08
pm10,1/21/2009,3:00:00,3.26E-08
U10M,1/21/2009,3:00:00,-3.87411
V10M,1/21/2009,3:00:00,-2.631
T2M,1/21/2009,3:00:00,285.677
D2M,1/21/2009,3:00:00,280.879
pm1,1/21/2009,6:00:00,1.68E-08
pm2p5,1/21/2009,6:00:00,2.34E-08
pm10,1/21/2009,6:00:00,3.10E-08
U10M,1/21/2009,6:00:00,-4.64933
V10M,1/21/2009,6:00:00,-2.90673
T2M,1/21/2009,6:00:00,286.552
D2M,1/21/2009,6:00:00,280.916
pm1,1/21/2009,9:00:00,1.56E-08
pm2p5,1/21/2009,9:00:00,2.15E-08
pm10,1/21/2009,9:00:00,2.90E-08
U10M,1/21/2009,9:00:00,-5.21799
V10M,1/21/2009,9:00:00,-3.24091
T2M,1/21/2009,9:00:00,287.646
D2M,1/21/2009,9:00:00,284.891
pm1,1/21/2009,12:00:00,2.34E-08
pm2p5,1/21/2009,12:00:00,3.19E-08
pm10,1/21/2009,12:00:00,4.32E-08
U10M,1/21/2009,12:00:00,-4.87335
V10M,1/21/2009,12:00:00,-3.24868
T2M,1/21/2009,12:00:00,286.998
D2M,1/21/2009,12:00:00,284.733
pm1,1/21/2009,15:00:00,1.83E-08
pm2p5,1/21/2009,15:00:00,2.52E-08
pm10,1/21/2009,15:00:00,3.41E-08
U10M,1/21/2009,15:00:00,-4.70767
V10M,1/21/2009,15:00:00,-2.83884
T2M,1/21/2009,15:00:00,287.441
D2M,1/21/2009,15:00:00,285.158
pm1,1/21/2009,18:00:00,1.49E-08
pm2p5,1/21/2009,18:00:00,2.07E-08
pm10,1/21/2009,18:00:00,2.79E-08
U10M,1/21/2009,18:00:00,-4.65545
V10M,1/21/2009,18:00:00,-3.7615
T2M,1/21/2009,18:00:00,288.145
D2M,1/21/2009,18:00:00,284.091
pm1,1/21/2009,21:00:00,1.39E-08
pm2p5,1/21/2009,21:00:00,1.94E-08
pm10,1/21/2009,21:00:00,2.63E-08
U10M,1/21/2009,21:00:00,-5.33261
V10M,1/21/2009,21:00:00,-4.3212
T2M,1/21/2009,21:00:00,288.672
D2M,1/21/2009,21:00:00,282.673
pm1,1/22/2009,0:00:00,1.57E-09
pm2p5,1/22/2009,0:00:00,2.19E-09
pm10,1/22/2009,0:00:00,3.02E-09
U10M,1/22/2009,0:00:00,-5.64016
V10M,1/22/2009,0:00:00,-4.82825
T2M,1/22/2009,0:00:00,288.212
D2M,1/22/2009,0:00:00,281.526
pm1,1/22/2009,3:00:00,5.48E-09
pm2p5,1/22/2009,3:00:00,7.62E-09
pm10,1/22/2009,3:00:00,1.06E-08
U10M,1/22/2009,3:00:00,-6.51474
V10M,1/22/2009,3:00:00,-4.44678
T2M,1/22/2009,3:00:00,288.101
D2M,1/22/2009,3:00:00,281.399
pm1,1/22/2009,6:00:00,9.74E-09
pm2p5,1/22/2009,6:00:00,1.36E-08
pm10,1/22/2009,6:00:00,1.90E-08
U10M,1/22/2009,6:00:00,-7.9045
V10M,1/22/2009,6:00:00,-4.22147
T2M,1/22/2009,6:00:00,288.378
D2M,1/22/2009,6:00:00,281.378
pm1,1/22/2009,9:00:00,1.27E-08
pm2p5,1/22/2009,9:00:00,1.79E-08
pm10,1/22/2009,9:00:00,2.49E-08
U10M,1/22/2009,9:00:00,-8.44381
V10M,1/22/2009,9:00:00,-4.04092
T2M,1/22/2009,9:00:00,288.078
D2M,1/22/2009,9:00:00,283.291
pm1,1/22/2009,12:00:00,1.18E-08
pm2p5,1/22/2009,12:00:00,1.66E-08
pm10,1/22/2009,12:00:00,2.30E-08
U10M,1/22/2009,12:00:00,-7.83239
V10M,1/22/2009,12:00:00,-4.13371
T2M,1/22/2009,12:00:00,288.034
D2M,1/22/2009,12:00:00,283.814
pm1,1/22/2009,15:00:00,1.01E-08
