#,name,date,time,value,
,t2m,2014-01-10,00:00:00,289.107,
,d2m,2014-01-10,00:00:00,279.143,
,pm1,2014-01-10,03:00:00,1.92984e-09,
,pm2p5,2014-01-10,03:00:00,4.43955e-09,
,pm10,2014-01-10,03:00:00,6.88561e-09,
,u10,2014-01-10,03:00:00,-5.69596,
,v10,2014-01-10,03:00:00,-5.35979,
,t2m,2014-01-10,03:00:00,287.711,
,d2m,2014-01-10,03:00:00,278.698,
,pm1,2014-01-10,06:00:00,2.00085e-09,
,pm2p5,2014-01-10,06:00:00,3.53655e-09,
,pm10,2014-01-10,06:00:00,5.31653e-09,
,u10,2014-01-10,06:00:00,-4.90559,
,v10,2014-01-10,06:00:00,-5.45934,
,t2m,2014-01-10,06:00:00,287.654,
,d2m,2014-01-10,06:00:00,277.75,
,pm1,2014-01-10,09:00:00,3.06799e-09,
,pm2p5,2014-01-10,09:00:00,4.22115e-09,
,pm10,2014-01-10,09:00:00,6.1556e-09,
,u10,2014-01-10,09:00:00,-4.39542,
,v10,2014-01-10,09:00:00,-5.29404,
,t2m,2014-01-10,09:00:00,288.847,
,d2m,2014-01-10,09:00:00,280.981,
,pm1,2014-01-10,12:00:00,1.98849e-09,
,pm2p5,2014-01-10,12:00:00,2.44257e-09,
,pm10,2014-01-10,12:00:00,3.5024e-09,
,u10,2014-01-10,12:00:00,-2.20559,
,v10,2014-01-10,12:00:00,-3.17813,
,t2m,2014-01-10,12:00:00,288.347,
,d2m,2014-01-10,12:00:00,282.044,
,pm1,2014-01-10,15:00:00,2.80869e-09,
,pm2p5,2014-01-10,15:00:00,3.30738e-09,
,pm10,2014-01-10,15:00:00,4.68659e-09,
,u10,2014-01-10,15:00:00,-0.51284,
,v10,2014-01-10,15:00:00,-1.86563,
,t2m,2014-01-10,15:00:00,288.232,
,d2m,2014-01-10,15:00:00,281.419,
,pm1,2014-01-10,18:00:00,2.81946e-09,
,pm2p5,2014-01-10,18:00:00,3.31619e-09,
